CHH;LD;Loading
155568489;LD1;4.32877316146503e-05
155568507;LD1;1.04457570655804e-06
155568509;LD1;2.21915971850994e-05
155568519;LD1;6.43782890325325e-05
155568521;LD1;4.70559790424149e-06
155568522;LD1;2.5302678567795e-06
155568524;LD1;6.14710078964703e-05
155568543;LD1;2.60243696941341e-05
155568550;LD1;1.80606192175592e-05
155568570;LD1;2.04004873352088e-06
155568587;LD1;1.29101224637086e-06
155568588;LD1;3.00415102666081e-05
155568593;LD1;8.09022478459312e-06
155568595;LD1;4.31664066482019e-05
155568597;LD1;2.81049415489783e-05
155834937;LD1;1.67140956399198e-05
155834938;LD1;0.000274743346414687
155834940;LD1;0.000165615075655291
155834951;LD1;7.15084420369709e-07
155834990;LD1;4.42490985516374e-05
155834993;LD1;8.8196593771999e-06
155835000;LD1;0.000190002674532437
155835015;LD1;2.08876909214648e-06
155835072;LD1;9.78559582480598e-06
156170543;LD1;0.000282031886584569
156170633;LD1;3.06006675801387e-06
156170708;LD1;5.03817855220145e-05
156170760;LD1;0.000201568528318331
156170787;LD1;1.08353174227028e-05
156170790;LD1;0.000275509321545065
156170793;LD1;0.000143650588536471
159528954;LD1;0.000391759559822559
159529038;LD1;6.30575388154249e-07
159529085;LD1;0.000284210364471444
159529136;LD1;0.000132131891229946
160200267;LD1;9.61202974460736e-05
160200327;LD1;9.66834983406939e-05
160200397;LD1;6.9426236333078e-05
160976844;LD1;0.000210387634879681
160976860;LD1;3.47867249735596e-05
160976889;LD1;0.000434716842068092
160976919;LD1;3.35216805400016e-05
160976942;LD1;0.000504857313197714
160976971;LD1;0.000117343122958498
160976999;LD1;0.000116955959616985
160977038;LD1;0.000192496528090659
161668574;LD1;7.65095158722364e-06
161668673;LD1;0.00259484658259268
161668686;LD1;0.000897862863790627
161696661;LD1;4.64510691718713e-08
161696665;LD1;6.11807209548602e-06
161696689;LD1;5.41204919155787e-05
161696695;LD1;0.000192005982086881
161696707;LD1;1.57052690469076e-05
161696712;LD1;0.000123771450466929
167835840;LD1;6.54752426791049e-05
167835841;LD1;1.72223727848306e-05
167835843;LD1;6.96448726754855e-05
167835845;LD1;6.36318738234887e-05
167835846;LD1;8.79845461944138e-06
167835847;LD1;2.49830088274217e-05
167835852;LD1;9.31646310390062e-05
167835854;LD1;4.97808033034681e-05
167835856;LD1;9.76174929569294e-05
167835860;LD1;3.78146018159621e-07
167835861;LD1;1.46116324224474e-07
167835864;LD1;4.2765446921985e-05
167835866;LD1;1.61079020966325e-05
167835867;LD1;3.02234418746671e-05
167835868;LD1;7.02551768101654e-05
167835870;LD1;2.57006844142669e-05
167835875;LD1;3.26206798176212e-05
167835877;LD1;5.31961497822019e-05
167835889;LD1;5.21434875182388e-05
167835891;LD1;4.95754824772412e-05
167835894;LD1;5.51389644004923e-06
167835898;LD1;4.62535816670392e-05
167835907;LD1;1.1218301429307e-06
167835909;LD1;6.83560315635958e-05
167835910;LD1;5.22657671295332e-05
167835915;LD1;1.87658405452376e-06
167835919;LD1;4.48440943789676e-05
167835921;LD1;1.84572846345595e-07
167835925;LD1;5.02135639321792e-05
167835930;LD1;3.77900301879186e-08
167835931;LD1;8.54604126693093e-06
167835936;LD1;5.34537138796672e-05
167835939;LD1;4.35188446229728e-05
167835940;LD1;6.77443382543085e-05
167835943;LD1;8.46694593568536e-07
167835945;LD1;2.88639285684266e-05
167835947;LD1;7.26146581351931e-05
167835959;LD1;5.89246183450753e-05
167835960;LD1;7.70784668099087e-05
167835961;LD1;8.61889983310509e-05
167835965;LD1;2.30657277884519e-05
167835966;LD1;8.3163970886251e-05
167835976;LD1;1.79422088380805e-06
167835983;LD1;5.32053950945761e-05
167835985;LD1;9.52609533110257e-07
167835989;LD1;5.05534272119581e-05
167835994;LD1;6.10344541353208e-08
167835995;LD1;6.60357227417149e-06
167836000;LD1;5.69400784751444e-05
167836003;LD1;4.52005335476628e-05
167836004;LD1;6.94330263786666e-05
167836007;LD1;9.05675015938078e-07
167836009;LD1;2.99927318006592e-05
167836011;LD1;7.16271858767374e-05
167836023;LD1;5.95122367137572e-05
167836024;LD1;7.66893056200231e-05
167836025;LD1;0.000111981598492139
167836029;LD1;1.87880409458559e-05
167836030;LD1;5.5442343782689e-05
167836034;LD1;1.44799332287483e-05
167836036;LD1;5.66547074255017e-05
167836037;LD1;6.90689469914096e-05
167836039;LD1;0.00010366143324329
167836040;LD1;4.64880918393518e-05
167836043;LD1;2.37842046660659e-05
167836045;LD1;1.09754918846942e-05
167836046;LD1;2.71283895922153e-06
167836051;LD1;5.43127604247913e-06
167836052;LD1;4.5151673157428e-05
167836053;LD1;4.28555224558805e-05
167836055;LD1;1.57847592591394e-06
167836059;LD1;1.85192467853889e-05
167836063;LD1;2.22434031669217e-06
167836065;LD1;3.73504674483443e-06
167836066;LD1;5.31492598807189e-07
167836068;LD1;4.08497992241408e-05
167836072;LD1;1.22164641337142e-06
167836074;LD1;7.0406980562264e-05
167836079;LD1;1.94035791079745e-05
167836084;LD1;7.38437688997657e-05
167836086;LD1;0.000107495233322552
167836090;LD1;5.63739207707068e-05
167836091;LD1;6.18874048738855e-05
167836096;LD1;7.35652331651985e-06
167836099;LD1;2.13048056021762e-05
167836100;LD1;6.03668262278696e-05
167836104;LD1;4.68230508590442e-05
167836105;LD1;7.48638332341766e-05
167836106;LD1;0.000106898653881281
167836107;LD1;0.000108551079869628
167836108;LD1;1.53547503251151e-05
172193587;LD1;7.78067584135617e-10
172193588;LD1;3.96148834119272e-07
172193592;LD1;2.0164081553638e-06
172193604;LD1;6.46516494711508e-05
172193609;LD1;6.13530972324574e-05
172193615;LD1;0.00048908702407718
172193619;LD1;1.57620868904024e-05
172193621;LD1;0.00016398665286377
172193625;LD1;6.345728138847e-05
172193627;LD1;0.000116281362483898
172193631;LD1;9.81904044842169e-07
172193633;LD1;5.91321631761432e-05
172193639;LD1;3.51257163618353e-07
172193640;LD1;2.83412969585939e-06
172193642;LD1;6.88133329368444e-05
172193643;LD1;9.23341311152635e-06
172193645;LD1;0.000628487754876578
172193647;LD1;6.5531548086797e-05
172193648;LD1;3.2586177100753e-06
172193654;LD1;2.13018824461025e-05
172193658;LD1;0.000673508882398346
172193659;LD1;0.000118533793786736
172193661;LD1;4.69111651508455e-05
172193670;LD1;4.12835706398645e-05
172193671;LD1;2.83445900191646e-06
172193675;LD1;9.61103595753068e-05
172193676;LD1;5.80792568107782e-05
172193678;LD1;0.000293828097958777
172193705;LD1;7.44210841747757e-05
172193731;LD1;0.000115595821356833
172193732;LD1;8.21102168951814e-07
172193738;LD1;1.27804448643798e-05
172193742;LD1;0.000765103094256402
172193743;LD1;7.78450330462993e-05
172193745;LD1;7.82625841737551e-05
172193754;LD1;5.97300237998817e-05
172193755;LD1;3.64737286908539e-06
172193759;LD1;7.45909669682644e-05
172193760;LD1;5.76725640178911e-05
172193762;LD1;0.000327283725469861
172193789;LD1;9.46526403984558e-05
172193802;LD1;7.18011998811935e-05
172193804;LD1;6.96610470460787e-06
172193822;LD1;4.85982426085014e-05
172193828;LD1;0.000111415206956122
172193858;LD1;4.5064050956516e-05
190078150;LD1;0.000393894709491432
190078158;LD1;0.000367784407596907
190078186;LD1;5.91594398436639e-07
190078260;LD1;6.95347517620547e-05
190078305;LD1;0.000182393994545326
190078311;LD1;2.39559449734355e-06
190088485;LD1;7.90300502397682e-08
190088486;LD1;3.18063863828267e-07
190088488;LD1;5.1557762761279e-09
190088491;LD1;1.08203693689597e-06
190088500;LD1;1.21027992231166e-10
190088501;LD1;3.32318169371505e-07
190088513;LD1;1.5580382966593e-08
190088518;LD1;8.88085724002079e-08
190088527;LD1;1.70840355208082e-13
190088529;LD1;2.49212924899798e-09
190088535;LD1;9.96313774562102e-09
190088543;LD1;1.069539292133e-09
190088544;LD1;3.0285217616502e-13
190088550;LD1;1.57149832495e-05
190088551;LD1;1.52834103734201e-06
190088554;LD1;3.64787289112284e-10
190088556;LD1;1.18270988386808e-09
190088560;LD1;0.000136840654051313
190088568;LD1;2.70650436981083e-05
190088578;LD1;1.78968893571142e-10
190088581;LD1;6.46790760686546e-11
190088582;LD1;5.5601047832836e-06
190088587;LD1;2.30386022348812e-08
190088593;LD1;3.24875326298527e-08
190088596;LD1;2.65750111154872e-08
190088598;LD1;5.85875416674897e-08
190088621;LD1;4.30154450999443e-08
190088624;LD1;8.11798668397003e-09
190088626;LD1;1.2115205730812e-08
190088645;LD1;2.16730135998209e-05
190088647;LD1;3.39746998573492e-08
190088648;LD1;2.02099527843074e-08
190088649;LD1;8.23418093679594e-10
190088655;LD1;5.16068119707482e-07
190088659;LD1;0.000300943175139728
190088662;LD1;1.58070101707617e-09
190088677;LD1;1.92956807830114e-05
190088682;LD1;2.08548402966644e-09
190088691;LD1;6.6969339427986e-06
190088692;LD1;2.63537370344907e-07
190088698;LD1;0.00050567090710926
190088700;LD1;4.6494095592735e-09
190088707;LD1;1.70786685256037e-07
190088712;LD1;1.56785849994572e-07
190088717;LD1;4.88148796657787e-06
190088719;LD1;1.83615373023761e-07
190088726;LD1;4.75623039692358e-10
190088727;LD1;2.70616857017737e-08
190088730;LD1;5.39980835189611e-07
190088739;LD1;1.30583250346071e-08
190088741;LD1;7.25295271297185e-10
190088743;LD1;2.22405874103e-05
190088746;LD1;0
190088751;LD1;1.00591886492695e-10
190147553;LD1;1.63252105380933e-05
190147571;LD1;8.5879771227851e-05
190147580;LD1;1.42184537510376e-05
190147588;LD1;0.000155201402200503
190147591;LD1;4.25387104365621e-05
190147604;LD1;2.91891465233873e-05
190147616;LD1;4.21965291083697e-05
190147617;LD1;8.89455287903927e-05
190147627;LD1;4.22815317777435e-05
190208442;LD1;2.05859372536381e-05
190208610;LD1;7.58075805682515e-08
190208622;LD1;1.00757757759697e-06
190208623;LD1;8.43381127923078e-05
190208637;LD1;1.2004704298272e-07
190208647;LD1;4.91712759496104e-06
190349407;LD1;5.30783091981854e-05
190349416;LD1;0.000215027039366389
190386606;LD1;2.51161130002442e-05
190386668;LD1;2.29500366867686e-05
190490054;LD1;0.000110170190346296
190490096;LD1;0.000364335436392258
190530495;LD1;2.92168035479758e-05
190530743;LD1;1.21738530452126e-05
190591696;LD1;4.62961845503948e-07
190591843;LD1;2.29209051521039e-05
190620356;LD1;3.87142192870808e-05
190620409;LD1;4.76305802150918e-06
190620411;LD1;1.90612798926515e-05
190620422;LD1;4.42923541580085e-05
190620463;LD1;0.000470159711875967
190704588;LD1;4.87879325161458e-05
190704591;LD1;0.000661765667479209
190704757;LD1;1.49363989749061e-09
190704762;LD1;0.000351315205575767
190704765;LD1;0.000311707721340008
190704788;LD1;4.05613276283572e-07
190704795;LD1;0.00038330068118044
190704812;LD1;0.000396293172819288
190780496;LD1;2.37375239644844e-05
190780527;LD1;6.07100880807732e-05
190780563;LD1;6.69088937677783e-05
190780576;LD1;8.81477644235307e-05
190780705;LD1;2.42584615205987e-06
190780720;LD1;2.57787006118523e-05
190817206;LD1;5.75165429859955e-05
190817290;LD1;0.000168556134937762
190817371;LD1;3.22292349669608e-05
190817384;LD1;3.17384428215687e-05
190817400;LD1;6.69392230947419e-05
190817405;LD1;5.17909980317782e-06
190957610;LD1;4.63657826974634e-05
190957644;LD1;3.55496015001943e-05
190957659;LD1;0.000104970372549866
190957680;LD1;0.000406975654172589
190957720;LD1;9.83120077648947e-05
190965683;LD1;1.75054428235354e-05
190965824;LD1;1.16969796350621e-05
190965916;LD1;5.11759603104004e-05
190965941;LD1;9.31697288320582e-05
190965943;LD1;7.84431290276823e-06
191003331;LD1;4.14073323710679e-08
191003333;LD1;1.60247862869648e-05
191003430;LD1;2.78140887875643e-05
191003461;LD1;3.06196530717941e-05
191107948;LD1;2.03110552177104e-05
191107972;LD1;6.17792800147763e-08
191107990;LD1;7.62471096618105e-09
191108016;LD1;7.29875934231946e-05
191108059;LD1;2.24422562243256e-05
191108064;LD1;4.76749259201203e-05
191108148;LD1;6.34733882514229e-08
191108152;LD1;7.66088917398338e-05
191108187;LD1;6.42960242413333e-05
191108208;LD1;2.31169117184303e-05
191127565;LD1;3.70619394414742e-06
191127678;LD1;0.00144344086353209
191127705;LD1;0.000441585588905948
191164255;LD1;0.00015064768380809
191208579;LD1;0
191208581;LD1;0
191208585;LD1;0
191208587;LD1;0
191208591;LD1;2.24252920876687e-08
191208599;LD1;0
191208602;LD1;0
191208614;LD1;0
191208615;LD1;0
191208623;LD1;0
191208624;LD1;0
191208625;LD1;0
191208626;LD1;0
191208630;LD1;0
191208631;LD1;2.56013364163649e-09
191208637;LD1;0
191208649;LD1;0
191208665;LD1;2.65673402011384e-09
191208672;LD1;0
191208679;LD1;1.74628759145036e-08
191208681;LD1;0
191208683;LD1;0
191208692;LD1;4.58887531292157e-07
191208693;LD1;0
191208694;LD1;0
191208701;LD1;1.92657076769962e-10
191208703;LD1;1.11432864066383e-07
191208704;LD1;0
191208705;LD1;1.42294550242259e-07
191208722;LD1;0
191208729;LD1;0
191208737;LD1;1.53482307842318e-08
191208742;LD1;0.000222608110470973
191208748;LD1;3.55172293380411e-10
191208761;LD1;0
191208771;LD1;7.35883749476247e-09
191208780;LD1;4.70436029089533e-07
191208783;LD1;7.65613452955104e-09
191208792;LD1;2.58279898366439e-09
191208802;LD1;0
191208804;LD1;0
191208812;LD1;0
191208817;LD1;0
191208825;LD1;0
191208831;LD1;0
191208839;LD1;0
191208840;LD1;4.21382272229752e-07
191208843;LD1;6.87622048951519e-11
191229021;LD1;4.88004595855688e-05
191229022;LD1;1.38206593387751e-06
191229074;LD1;1.1816056079588e-05
191229077;LD1;6.46494496623141e-06
191229087;LD1;2.24507470061929e-05
191229122;LD1;2.80802926400094e-05
191229125;LD1;2.54609736721301e-05
191229135;LD1;6.91112246569121e-05
191229138;LD1;5.85504944393082e-05
191229144;LD1;0.000141322225957658
191229160;LD1;0.000139500617158139
191229192;LD1;1.28848262406231e-05
191252925;LD1;3.64469112072928e-05
191252999;LD1;8.7808262262742e-05
191313067;LD1;7.01828025094321e-05
191313071;LD1;9.51427848595829e-07
191313084;LD1;0.00158598415382294
191313117;LD1;2.29342592982325e-06
191313163;LD1;0.00147297372286835
191313169;LD1;2.87382831243501e-06
191333169;LD1;5.24803154781142e-06
191333177;LD1;1.65757440822842e-05
191333191;LD1;3.09162757768661e-05
191333204;LD1;1.12577461841736e-06
191333252;LD1;1.51940382951583e-05
191333264;LD1;0.000367071749938264
191333334;LD1;7.70879452519097e-05
191333355;LD1;2.1401414442636e-05
191333376;LD1;3.0742177544419e-07
191333396;LD1;2.68906590749923e-06
191333399;LD1;4.46413171309979e-05
191333405;LD1;2.04393928643538e-05
191362549;LD1;2.53552240008896e-05
191362550;LD1;0.00037356342292149
191362552;LD1;7.0725009030506e-06
191362562;LD1;1.03981917142181e-05
191362574;LD1;1.36031516233071e-05
191362594;LD1;1.13027083884725e-05
191362597;LD1;1.80155784054331e-06
191362618;LD1;7.3943326591941e-05
191362667;LD1;9.50848142294965e-05
191362682;LD1;6.98383279706298e-05
191412653;LD1;5.2921740920207e-07
191412718;LD1;0.000335549821376212
191428456;LD1;1.60797065031393e-06
191428491;LD1;1.02651470291983e-06
191434342;LD1;0.000193024673771702
191434505;LD1;0.000290202105648735
191434507;LD1;0.000261151362974425
191434518;LD1;0.000117338379374578
191462500;LD1;3.17397727026834e-05
191462504;LD1;2.46370610214793e-06
191462524;LD1;4.5614146722049e-05
191462532;LD1;5.68079420415669e-06
191462542;LD1;7.42493759632401e-06
191462617;LD1;0.000123778599689559
191462625;LD1;0.000108891483389854
191467252;LD1;0.000288655152435493
191467303;LD1;1.57125241031186e-05
191467310;LD1;4.39517954745925e-07
191467323;LD1;1.29966069806013e-05
191467325;LD1;3.50968568906767e-05
191467338;LD1;0.000171113468859362
191467388;LD1;0.000303966752331721
191467397;LD1;9.88439497103605e-06
191467400;LD1;5.84804842777296e-06
191467425;LD1;2.61952640331713e-05
191467440;LD1;3.05092431857432e-05
191495574;LD1;1.95790306894781e-05
191495616;LD1;0.000493461758162094
191495631;LD1;5.80300676155714e-05
191495752;LD1;2.486545932706e-07
191495755;LD1;1.4639732854939e-06
191495787;LD1;0.000122609640951671
191500710;LD1;4.27619659203778e-05
191500812;LD1;6.23226606447784e-05
191500823;LD1;0.000113734656234665
191500906;LD1;2.7446026526448e-05
191500946;LD1;1.56468139881222e-08
191526347;LD1;8.77560939079266e-06
191526350;LD1;0.000190815202790697
191526411;LD1;6.21627325249554e-05
191526487;LD1;0.00021094854653909
191572824;LD1;8.99016165055275e-05
191572848;LD1;4.8411351879322e-06
191572862;LD1;2.71508366916886e-05
191572999;LD1;0.000100882672351485
191573015;LD1;0.000380670343595528
191573029;LD1;0.000493913825914769
191603036;LD1;5.94386463425319e-06
191603051;LD1;3.87074572171415e-06
191603066;LD1;4.66068392604032e-05
191652215;LD1;0.00030939659349862
191652228;LD1;0
191652229;LD1;8.73381915953414e-05
191652232;LD1;3.96820192947819e-07
191652234;LD1;2.17600058258207e-10
191652235;LD1;4.80292030316401e-07
191652236;LD1;7.01360073904447e-07
191652241;LD1;1.13862797881483e-08
191652254;LD1;1.1258227341944e-06
191652265;LD1;2.36369568216021e-08
191652266;LD1;2.91671212566948e-07
191652268;LD1;1.11586137988054e-06
191652271;LD1;1.58594957304175e-06
191652272;LD1;8.98263885545134e-06
191652278;LD1;3.62555389637127e-09
191652285;LD1;4.41099843510631e-08
191652291;LD1;6.92376763571643e-08
191652299;LD1;8.83622632811488e-07
191652302;LD1;1.41887942153702e-05
191652304;LD1;2.61241848144816e-06
191652310;LD1;8.25920472032778e-06
191652311;LD1;1.89807737729541e-06
191652320;LD1;4.35475957670441e-08
191652325;LD1;1.66563542281923e-07
191652326;LD1;6.6799566853085e-05
191652338;LD1;1.62720467456498e-07
191652353;LD1;9.28221108611791e-12
191652359;LD1;0.000116771417411981
191652365;LD1;9.16267294595534e-10
191652374;LD1;1.99332038858102e-09
191652375;LD1;7.36418012254319e-10
191652376;LD1;0.000121472663170127
191652391;LD1;2.37491119385042e-07
191652405;LD1;1.05250188938244e-05
191652408;LD1;4.93898571219353e-07
191652409;LD1;0.00173337366857092
191652411;LD1;7.45372302705463e-08
191652412;LD1;9.7203183553583e-06
191652420;LD1;0
191652426;LD1;2.95567885429948e-08
191652429;LD1;0
191652432;LD1;1.62988126082267e-07
191652433;LD1;2.99980948693721e-10
191652441;LD1;7.51487427321382e-07
191652442;LD1;1.96468500164617e-05
191652444;LD1;3.78184745849534e-08
191652446;LD1;3.18577082212667e-05
191652450;LD1;2.54948040332774e-06
191652451;LD1;5.42227299047845e-05
191652453;LD1;1.04760908061977e-07
191652469;LD1;5.29255053070887e-09
191652478;LD1;3.66495885735128e-08
191652481;LD1;0.00189673640650146
191732452;LD1;5.37493171485448e-09
191732453;LD1;0
191732457;LD1;9.50457888075817e-10
191732465;LD1;1.63937880966187e-10
191732466;LD1;9.31453324710508e-09
191732472;LD1;3.32153318288726e-09
191732473;LD1;4.09534823814345e-11
191732483;LD1;1.39105503493923e-09
191732487;LD1;2.83375894781004e-13
191732491;LD1;7.18940996100995e-09
191732494;LD1;3.78086770396342e-11
191732495;LD1;2.06151519132294e-11
191732499;LD1;1.77275215300784e-09
191732516;LD1;9.2665837740897e-09
191732527;LD1;2.01135983213133e-10
191732536;LD1;4.89139994131607e-07
191732538;LD1;1.37754589378552e-07
191732542;LD1;1.05197833296405e-08
191732544;LD1;6.32692202840538e-11
191732550;LD1;4.35114844317436e-11
191732555;LD1;8.22698557879712e-10
191732561;LD1;5.91299107212277e-10
191732562;LD1;2.65712588933573e-08
191732568;LD1;2.82173697159801e-06
191732572;LD1;1.40674386238744e-05
191732574;LD1;4.46595293162931e-09
191732577;LD1;1.9257922547207e-06
191732578;LD1;2.26592770552847e-06
191732606;LD1;3.64489099783254e-09
191732607;LD1;8.42626843742752e-10
191732612;LD1;4.69216176937318e-09
191732617;LD1;1.00855547417743e-06
191732621;LD1;2.48172119950071e-08
191732623;LD1;1.02054929380536e-06
191732627;LD1;1.32691250459989e-09
191732630;LD1;3.1805631882922e-10
191732631;LD1;4.48621051685676e-07
191732635;LD1;7.60779867306011e-09
191732637;LD1;1.51189376530483e-09
